"id","createDate","deleted","modifyDate","rating","description","filePath","fileSize","fileType","address","alt","lat","lng","is360","color","markBest","fileName","title","owner_id","travel_spot_id"
"127","2014-08-18 14:47:13","b'0'","2014-09-21 00:00:00","0","大地的“年轮”记录了历史的沧桑，这是内陆湖泊逐年干涸后留下的印记。多年之后，人类的活动唤醒了蕴藏丰富资源的大地，一条道路自左向右横穿整块区域。","","945730","jpg","青海省海西蒙古族藏族自治州","0","38.631891","93.084412","b'0'","","b'0'","甘肃 酒泉市 阿克塞县 附近.jpg","甘肃 酒泉市 阿克塞县","4","38"
"128","2014-08-18 15:17:44","b'0'","2014-09-21 00:00:00","0","“大耳朵”区域是典型的内陆湖泊逐年干涸后湖盆经风蚀所形成的雅丹地貌，是我国西部典型的荒漠景观。蓝色的人工水库和浅粉色的戈壁绿洲，为枯燥的黄褐色的戈壁和沙漠增添了一笔鲜活的色彩。","","956233","jpg","新疆维吾尔自治区巴音郭楞蒙古自治州若羌县罗布泊镇","0","40.128491","90.587769","b'0'","","b'0'","新疆吐鲁番鄯善县罗布泊镇.jpg","新疆吐鲁番鄯善县罗布泊镇大耳朵地形","4","37"
"129","2014-08-18 15:48:28","b'0'","2014-09-21 00:00:00","0","图像上方的方块是农田，此时农作物尚未返青，地块呈现灰褐色。沉积岩层经流水侵蚀切割所形成的山脉，中间如灰白色“骨骼”状的东西方向连续山丘是坚硬的岩层所残留的，而下方大片红色是由于山上的植物覆盖所致。图像正中自上而下的是山谷中的一条河流。","","1451773","jpg","新疆维吾尔自治区昌吉回族自治州玛纳斯县塔西河哈萨克民族乡","0","44.075747","86.347046","b'0'","","b'0'","新疆 昌吉州 呼图壁县  山谷.jpg","新疆 昌吉州 呼图壁县","4","37"
"130","2014-08-18 16:35:36","b'0'","2014-09-21 00:00:00","0","图像中间如“红叶”般的区域山体植被覆盖较好，流水侵蚀导致的沟谷特征如同“红叶”的叶脉一般。图像左下方粉红色是农作物耕作区。图像右下方白色区域是积雪覆盖。","","1600223","jpg","山西省长治市襄垣县夏店镇秦家庄","0","36.474307","112.840576","b'0'","","b'0'","山西 长治市 附近.jpg","山西长治红叶地形","4","37"
"131","2014-08-18 16:44:24","b'0'","2014-09-21 00:00:00","0","中部灰白色部分为在风蚀作用下形成的流沙，下部白色部分为流水与风力共同形成的湖中沙坝。","","558566","jpg","青海省海北藏族自治州海晏县","0","36.888408","100.516319","b'0'","","b'0'","青海 海北州 青海湖畔 东北角.jpg","青海 海北州 青海湖畔 东北角","4","37"
"132","2014-08-18 16:50:38","b'0'","2014-09-21 00:00:00","0","这是典型的黄土高原地貌，在长期流水侵蚀下地面被分割得非常破碎，形成沟壑交错其间的塬、墚、峁、川。平坦的墚顶和峁顶，一般进行农田耕作，呈现微暗的粉红色。蜿蜒迩流的洛河贯穿整个区域。","","1354467","jpg","陕西省延安市黄陵县阿党镇黄窑科","0","35.740939","109.327698","b'0'","","b'0'","陕西延安黄陵县 洛河.jpg","陕西延安黄陵县 洛河","4","38"
"133","2014-08-18 16:58:31","b'0'","2014-09-21 00:00:00","0","图像黄色是沙漠，图像下方是高山，山上的河流自南向北流动，在山前形成绿洲","","960579","jpg","新疆维吾尔自治区和田地区和田县英艾日克乡","0","37.26531","79.865112","b'0'","","b'0'","新疆 和田 墨玉县.jpg","新疆 和田 墨玉县绿洲","4","37"
"134","2014-08-18 17:02:10","b'0'","2014-09-21 00:00:00","0","排列整齐如“网格”的盐田和养殖场是海滩利用的主要形式之一。作为胜利油田所在地的东营海滩，则广泛分布着 “白点”状的油井。图像中上方的白色直线是调流坝。","","796509","jpg","山东省滨州市无棣县","0","38.150487","118.054619","b'0'","","b'0'","山东 东营 河口区 海滩.jpg","山东 东营 河口区 海滩","4","37"
"135","2014-08-18 17:37:27","b'0'","2014-09-21 00:00:00","0","亮红色部分与褐色部分层次分明，反映了不同类型的植被。图像中的白色线状部分是季节性河流形成的干涸沟谷。","","1518881","jpg","甘肃省庆阳市正宁县西坡乡马家沟","0","35.484156","108.48587","b'0'","","b'0'","甘肃 庆阳市 正宁县 崇山峻岭.jpg","甘肃 庆阳市 正宁县 崇山峻岭","4","37"
"136","2014-08-18 17:44:58","b'0'","2014-09-21 00:00:00","0","不同类型和不同年代形成的戈壁滩，层次分明。扇状洪积物特别明显，白色区域是盐碱地，“水母”须是水流形成的冲积沟。","","843592","jpg","甘肃省酒泉市敦煌市黄渠乡","0","40.979898","94.54834","b'0'","","b'0'","甘肃 酒泉 敦煌市 附近.jpg","甘肃 酒泉 敦煌市的“水母”","4","37"
"137","2014-08-19 16:34:44","b'1'","2014-09-21 00:00:00","0","","","98448","jpg","新疆维吾尔自治区阿勒泰地区福海县喀拉玛盖乡","0","46.570191","88.154297","b'0'","","b'0'","66ae49eft9292d46ad472&690.jpg","新疆阿勒泰哈吧河","3","39"
"138","2014-08-19 16:34:45","b'1'","2014-09-21 00:00:00","0","","","95754","jpg","甘肃省定西市临洮县漫洼乡羊圈沟村","0","35.424868","104.27124","b'0'","","b'0'","66ae49eft9292d4ebfedc&690.jpg","甘肃定西","3","39"
"139","2014-08-19 16:34:45","b'1'","2014-09-21 00:00:00","0","","","123685","jpg","贵州省毕节市纳雍县猫儿谷","0","26.819169","105.065002","b'0'","","b'0'","66ae49eft9292d56c5a2f&690.jpg","贵州六盘水","3","39"
"140","2014-08-19 16:34:45","b'1'","2014-09-21 00:00:00","0","","","161391","jpg","西藏自治区昌都地区八宿县吉达乡扎西孜","0","29.97516","96.675568","b'0'","","b'0'","66ae49eft9292d3e88ff2&690.jpg","川藏公路","3","39"
"141","2014-08-19 16:34:51","b'1'","2014-09-21 00:00:00","0","","","155202","jpg","西藏自治区日喀则地区定日县扎西宗乡","0","28.110749","86.726074","b'0'","","b'0'","66ae49eft9292d782f3c3&690.jpg","喜马拉雅山","3","39"
"142","2014-08-19 21:50:34","b'0'","2014-09-21 00:00:00","0","","","2991631","JPG","","","","","b'0'","","b'0'","DSC02423.JPG","","6",""
"143","2014-08-19 21:56:19","b'0'","2014-09-21 00:00:00","0","","","884190","jpg","","0","34.84141374999474","116.40882427472197","b'0'","","b'0'","IMAG2170.jpg","","6",""
"144","2014-08-19 21:56:26","b'0'","2014-09-21 00:00:00","0","","","1490647","jpg","","0","34.835991177956295","116.39689570218323","b'0'","","b'0'","IMAG2233.jpg","","6",""
"145","2014-08-19 21:56:28","b'0'","2014-09-21 00:00:00","0","","","1614575","JPG","","","","","b'0'","","b'0'","IMG_2579.JPG","","6",""
"146","2014-08-19 21:56:29","b'0'","2014-09-21 00:00:00","0","","","2201959","JPG","","","","","b'0'","","b'0'","IMG_2497.JPG","","6",""
"147","2014-08-19 21:56:31","b'0'","2014-09-21 00:00:00","0","","","3339565","JPG","","","","","b'0'","","b'0'","IMG_2657.JPG","","6",""
"148","2014-08-20 11:28:11","b'1'","2014-09-21 00:00:00","0","超可爱的米奇，精彩的演出，坐在前面几排，视野很好。很有意思","","106083","jpg","","","","","b'0'","","b'0'","米奇金像奖演出.jpg","米奇金像奖演出","4","40"
"149","2014-08-20 11:30:20","b'0'","2014-09-21 00:00:00","0","超可爱的米奇，超精彩的表演。前排视野很好，每个演员都很敬业，赞一个。","","106083","jpg","香港特別行政區離島區米奇幻想曲","0","22.309317","114.045945","b'0'","","b'0'","米奇金像奖演出.jpg","米奇金像奖演出","4","40"
"150","2014-08-20 11:37:06","b'0'","2014-09-21 00:00:00","0","每隔一段时间，迪斯尼的街上都会出现这样的巡游。如果能有皇后出现就更棒了。","","102152","jpg","香港特別行政區離島區河景餐廳","0","22.310349","114.047522","b'0'","","b'0'","迪斯尼街演.jpg","迪斯尼街演","4","40"
"151","2014-08-22 11:48:28","b'0'","2014-09-21 00:00:00","0","云台山的夏季才是旺季，但是冬天的云台山也别有一番风味，人少了很多，景色也别致。","","5352418","JPG","河南省焦作市修武县岸上乡黑石岭","0","35.413607","113.378863","b'0'","","b'0'","冰瀑布.JPG","云台山冰瀑布","4","41"
"152","2014-08-22 13:00:41","b'0'","2014-09-21 00:00:00","0","小时候读过课本上的苏州园林，如今真正去了。体味不出来书上描述的精致，但是满眼绿意，也是不错的休闲。","","5177570","JPG","江苏省苏州市姑苏区远香堂(苏州)","0","31.32391","120.629196","b'0'","","b'0'","苏州.JPG","苏州园林","4","42"
"153","2014-08-22 13:04:03","b'0'","2014-09-21 00:00:00","0","","","8231332","JPG","江苏省苏州市姑苏区远香堂(苏州)","0","31.323947","120.628295","b'0'","","b'0'","DSCF1029.JPG","苏州园林藤蔓","4","42"
"154","2014-08-22 13:05:13","b'0'","2014-09-21 00:00:00","0","","","5655698","JPG","江苏省苏州市姑苏区远香堂(苏州)","0","31.324057","120.629153","b'0'","","b'0'","DSCF1067.JPG","苏州园林红鱼","4","42"
"155","2014-08-22 13:06:20","b'1'","2014-09-21 00:00:00","0","","","5678479","JPG","","","","","b'0'","","b'0'","DSCF1064.JPG","","4",""
"156","2014-08-22 13:06:44","b'0'","2014-09-21 00:00:00","0","看起来很漂亮，其实苏州的河道也已经被污染了很多了，味道不太好闻。","","7463904","JPG","江苏省苏州市姑苏区竹之苑","0","31.324295","120.626235","b'0'","","b'0'","DSCF1064.JPG","苏州河道","4","42"
"157","2014-08-22 13:12:27","b'0'","2014-09-21 00:00:00","0","","","6074890","JPG","浙江省杭州市西湖区西湖街道杭州西湖风景名胜区","0","30.242014","120.107131","b'0'","","b'0'","DSCF0095.JPG","灵隐寺小佛雕像","4","44"
"158","2014-08-22 13:14:36","b'0'","2014-09-21 00:00:00","0","一念放下，万般自在。","","5977216","JPG","浙江省杭州市西湖区西湖街道杭州西湖风景名胜区","0","30.241421","120.104342","b'0'","","b'0'","DSCF0154.JPG","小路标牌","4","44"
"159","2014-08-22 13:52:06","b'1'","2014-09-21 00:00:00","0","","","5441401","jpg","","","","","b'0'","","b'0'","长城大厦.jpg","","4",""
"160","2014-08-22 13:57:29","b'1'","2014-09-21 00:00:00","0","","","3934201","jpg","","","","","b'0'","","b'0'","IMG_20140822_135558.jpg","","4",""
"161","2014-08-22 14:00:33","b'1'","2014-09-21 00:00:00","0","","","4089733","jpg","上海市普陀区长风新村街道凯旋北路1003-8号","0","31.2379861840272","121.41627200298434","b'0'","","b'0'","IMG_20140822_135953.jpg","","4",""
"162","2014-08-22 14:47:52","b'0'","2014-09-21 00:00:00","0","忘了什么时候拍了，貌似是午后的小道，没什么人。","","1822065","JPG","上海市徐汇区高安路62号","0","31.20145599048981","121.44628442705367","b'0'","","b'0'","IMG_0730.JPG","林荫小道","4","45"
"163","2014-08-22 14:49:07","b'0'","2014-09-21 00:00:00","0","公司的第一次聚餐，红酒挺好喝的。纪念一下。","","2332803","jpg","上海市长宁区长宁路1028号","0","31.21949792564146","121.41598277118906","b'0'","","b'0'","中山公园.jpg","第一次聚餐","4","46"
"164","2014-08-22 14:50:51","b'0'","2014-09-21 00:00:00","0","刚来的时候，很新奇，视野很好。30楼的风景蛮美的。现在已经没有站在窗前欣赏风景的心情了。","","2137756","JPG","上海市普陀区中山北路3105号","0","31.23867594165465","121.41565904951912","b'0'","","b'0'","IMG_0753.JPG","公司外景","4","47"
"165","2014-08-22 14:53:09","b'0'","2014-09-21 00:00:00","0","家里爸妈爱种的花草，看着它们，心情好好","","3930611","jpg","","0","35.211760519072264","113.0980191446131","b'0'","","b'0'","C360_2013-10-01-17-33-36-253.jpg","美丽的花花草草","4","48"
"166","2014-08-22 14:53:57","b'1'","2014-09-21 00:00:00","0","","","3930611","jpg","","0","35.2117666777468","113.09802195204193","b'0'","","b'0'","C360_2013-10-01-17-33-36-253.jpg","","4",""
"167","2014-08-22 14:54:10","b'1'","2014-09-21 00:00:00","0","","","3930611","jpg","","0","35.21176063585174","113.09802144769483","b'0'","","b'0'","C360_2013-10-01-17-33-36-253.jpg","","4",""
"168","2014-08-22 14:55:47","b'1'","2014-09-21 00:00:00","0","","","3930611","jpg","","0","35.211764518686806","113.09802021773156","b'0'","","b'0'","C360_2013-10-01-17-33-36-253.jpg","","4",""
"169","2014-08-22 15:00:32","b'0'","2014-09-21 00:00:00","0","宿舍外面的一朵小花，当时发现时欣喜极了。","","60188","jpg","河南省郑州市金水区经八路街道河南省财经学校家属院","0","34.769423","113.662518","b'0'","","b'0'","极致魅力.jpg","极致魅力","4","49"
"170","2014-08-22 15:04:54","b'1'","2014-09-21 00:00:00","0","学校虽然不大，但是这样的小细节总能让人感动。","","110586","jpg","","","","","b'0'","","b'0'","冬景.jpg","冬景","4","49"
"171","2014-08-22 15:09:56","b'1'","2014-09-21 00:00:00","0","学校虽然不大，但是这样的小细节总能让人感动。","","110586","jpg","","","","","b'0'","","b'0'","冬景.jpg","冬景","4",""
"172","2014-08-22 15:10:22","b'0'","2014-09-21 00:00:00","0","学校虽然不大，但是这样的小细节总能让人感动。","","110586","jpg","河南省郑州市金水区经八路街道河南省财经学校家属院","0","34.769405","113.66248","b'0'","","b'0'","冬景.jpg","冬景","4","49"
"173","2014-08-22 15:14:15","b'1'","2014-09-21 00:00:00","0","","","103539","jpg","上海市浦东新区周浦镇中心港桥","0","31.109389","121.621399","b'0'","","b'0'","迎春.jpg","傲雪的迎春","4",""
"174","2014-08-22 15:15:12","b'0'","2014-09-21 00:00:00","0","迎春花，傲雪而开。最早告诉我们春的消息。","","103539","jpg","河南省郑州市金水区经八路街道河南省财经学校家属院","0","34.769397","113.662502","b'0'","","b'0'","迎春.jpg","傲雪的迎春","4","49"
"175","2014-08-22 15:16:16","b'0'","2014-09-21 00:00:00","0","在那些黎明前的黑暗里，这棵树给人莫大的鼓励","","127085","jpg","河南省郑州市金水区经八路街道河南省财经学校家属院","0","34.769383","113.662502","b'0'","","b'0'","我们最喜欢的树.jpg","最喜欢的树","4","49"
"176","2014-08-22 15:23:03","b'0'","2014-09-21 00:00:00","0","","","917244","jpg","香港特別行政區油尖旺區碧仙桃路5號号","0","22.294536","114.17769","b'0'","","b'0'","C360_2012-09-01-16-48-56_org.jpg","香港公园一角","4","40"
"177","2014-08-22 15:25:14","b'0'","2014-09-21 00:00:00","0","","","883690","jpg","香港特別行政區油尖旺區九龍公園(南門)","0","22.295946","114.175758","b'0'","","b'0'","C360_2012-09-01-16-49-11.jpg","极致明艳","4","40"
"178","2014-08-22 15:26:44","b'0'","2014-09-21 00:00:00","0","","","596007","jpg","香港特別行政區油尖旺區梳士巴利道16号","0","22.292531","114.178205","b'0'","","b'0'","C360_2012-09-01-14-05-20.jpg","香港的日常街景","4","40"
"179","2014-08-22 15:28:02","b'0'","2014-09-21 00:00:00","0","迪斯尼线上的可爱小松鼠。","","531379","jpg","","0","22.312999","114.049137","b'0'","","b'0'","C360_2012-09-02-09-51-23.jpg","迪斯尼号地铁","4","40"
"180","2014-08-22 16:21:52","b'1'","2014-09-21 00:00:00","0","","","212102","jpg","","","","","b'0'","","b'0'","cute_frog-wallpaper-1440x900.jpg","","4",""
"181","2014-08-23 18:44:07","b'1'","2014-09-21 00:00:00","0","","","6189140","JPG","","","","","b'0'","","b'0'","DSCF0002.JPG","","4",""
"182","2014-08-23 18:45:05","b'0'","2014-09-21 00:00:00","0","","","6189140","JPG","香港特別行政區油尖旺區金冠大廈","0","22.295132","114.177475","b'0'","","b'0'","DSCF0002.JPG","香港街景","4","40"
"183","2014-09-19 23:14:40","b'1'","2014-09-21 00:00:00","0","内部设施","","256255","jpg","辽宁省盘锦市双台子区胜利街道红旗大街66号","0","41.195154","122.052526","b'0'","","b'0'","1411139477015.jpg","全季酒店","4",""
"185","2014-09-21 04:08:50","b'0'","2014-09-21 04:11:16","0","","","1005542","JPG","辽宁省盘锦市大洼县赵圈河镇","","40.925187","121.91185","b'0'","","b'0'","IMG_4817.JPG","","3","50"
"186","2014-09-21 04:08:54","b'0'","2014-09-21 04:10:49","0","","","1476901","JPG","辽宁省盘锦市大洼县赵圈河镇","","40.924798","121.913052","b'0'","","b'0'","IMG_4815.JPG","","3","50"
"187","2014-09-21 04:08:56","b'0'","2014-09-21 04:11:31","0","","","1321585","JPG","辽宁省盘锦市大洼县盘锦红海滩","","40.904691","121.836319","b'0'","","b'0'","IMG_4853.JPG","","3","50"
"188","2014-09-21 04:08:58","b'0'","2014-09-21 04:11:21","0","","","2141973","JPG","辽宁省盘锦市大洼县赵圈河镇","","40.926873","121.898117","b'0'","","b'0'","IMG_4845.JPG","","3","50"
"189","2014-09-21 04:08:59","b'0'","2014-09-21 04:13:40","0","红海滩风景区是国家4A级景区、辽宁省优秀旅游景区。位于辽宁省盘锦市大洼县赵圈河乡境内。属于湿地生态旅游景区，它以全球保存得最完好、规模最大的湿地资源为背景，以举世罕见的红海滩、世界最大的芦苇荡为依托，是自然环境与人文景观的完美结合，是集游览、观光、休闲、度假为一体的综合型绿色生态旅游景区。","","2075969","JPG","辽宁省盘锦市大洼县盘锦红海滩","","40.907804","121.830139","b'0'","","b'0'","IMG_4874.JPG","盘锦红海滩","3","50"
"190","2014-09-21 04:09:00","b'0'","2014-09-21 04:13:53","1","红海滩以全球保存得最完好、规模最大的湿地资源为背景，以举世罕见的红海滩、世界最大的芦苇荡为依托，是一处自然环境与人文景观完美结合的纯绿色生态旅游景区。","","2587382","JPG","辽宁省盘锦市大洼县盘锦红海滩","","40.900928","121.832027","b'0'","","b'0'","IMG_4878.JPG","盘锦红海滩","3","50"
"191","2014-09-21 04:24:56","b'0'","2014-09-21 04:26:04","1","","","1161150","JPG","辽宁省盘锦市大洼县盘锦红海滩","","40.905858","121.826706","b'0'","","b'0'","IMG_4880.JPG","","3","50"
"192","2014-09-21 04:24:57","b'0'","2014-09-21 08:18:15","1","","","1620171","JPG","辽宁省盘锦市大洼县赵圈河镇月牙湾湿地公园","","40.922982","121.890306","b'0'","","b'0'","IMG_4850.JPG","","3","50"
"193","2014-10-03 17:17:39","b'0'","2014-10-10 23:11:00","0","龙门石窟
售票出
门口","","1628716","jpg","河南省洛阳市洛龙区龙门石窟街道龙门中街178号","","34.56268","112.477268","b'0'","","b'0'","IMG_20141002_125952.jpg","票务中心门口","3","51"
"194","2014-10-03 17:18:32","b'0'","2014-10-13 23:54:04","0","","","2027646","JPG","河南省洛阳市洛龙区龙门石窟街道万佛洞","149.0006868131868","34.555134","112.476698","b'0'","","b'0'","IMG_3247.JPG","","3","51"
"195","2014-10-03 17:19:28","b'0'","2014-10-03 17:32:15","0","","","2418950","JPG","河南省洛阳市洛龙区龙门石窟街道宾阳洞","","34.557237","112.476667","b'0'","","b'0'","IMG_3246.JPG","","3","51"
"196","2014-10-03 17:20:26","b'0'","2014-10-13 23:54:04","0","","","2331490","JPG","河南省洛阳市洛龙区龙门石窟街道万佛洞","176.76271186440678","34.554449","112.47672","b'0'","","b'0'","IMG_3248.JPG","","3","51"
"197","2014-10-03 17:40:45","b'0'","2014-10-03 17:49:24","0","","","1643674","jpg","河南省洛阳市洛龙区龙门石窟街道龙门石窟研究院","","34.558014","112.47744","b'0'","","b'0'","IMG_20141002_132007.jpg","","3","51"
"198","2014-10-03 17:41:04","b'0'","2014-10-03 17:49:32","0","","","1092839","jpg","河南省洛阳市洛龙区龙门石窟街道宾阳洞","","34.557219","112.477172","b'0'","","b'0'","IMG_20141002_132229.jpg","","3","51"
"199","2014-10-03 17:41:50","b'0'","2014-10-13 23:54:03","0","","","1590528","jpg","河南省洛阳市洛龙区龙门石窟街道龙门石窟研究院","","34.55858","112.477208","b'0'","","b'0'","IMG_20141002_131713.jpg","","3","51"
"200","2014-10-03 17:42:11","b'0'","2014-10-03 17:49:36","0","","","2239569","jpg","河南省洛阳市洛龙区龙门石窟街道宾阳洞","","34.556866","112.476893","b'0'","","b'0'","IMG_20141002_132453.jpg","","3","51"
"201","2014-10-03 17:43:01","b'0'","2014-10-03 17:49:18","0","","","1698865","jpg","河南省洛阳市洛龙区龙门石窟街道龙门石窟研究院","","34.558129","112.477451","b'0'","","b'0'","IMG_20141002_131726.jpg","","3","51"
"202","2014-10-03 17:56:53","b'0'","2014-10-03 18:06:05","0","","","1061992","jpg","河南省洛阳市洛龙区龙门石窟街道万佛洞","","34.555878","112.476743","b'0'","","b'0'","IMG_20141002_133232.jpg","","3","51"
"203","2014-10-03 17:57:37","b'0'","2014-10-03 18:06:29","0","","","1132722","jpg","河南省洛阳市洛龙区龙门石窟街道万佛洞","","34.555441","112.476764","b'0'","","b'0'","IMG_20141002_134057.jpg","","3","51"
"204","2014-10-03 17:58:30","b'0'","2014-10-03 18:06:10","0","","","1131615","jpg","河南省洛阳市洛龙区龙门石窟街道万佛洞","","34.556046","112.476753","b'0'","","b'0'","IMG_20141002_133253.jpg","","3","51"
"205","2014-10-03 17:58:41","b'0'","2014-10-03 18:06:17","0","","","1955423","jpg","河南省洛阳市洛龙区龙门石窟街道万佛洞","","34.555745","112.476748","b'0'","","b'0'","IMG_20141002_133359.jpg","","3","51"
"206","2014-10-03 18:07:37","b'0'","2014-10-03 18:07:44","0","","","1205154","jpg","河南省洛阳市洛龙区龙门石窟街道万佛洞","","34.555374","112.476727","b'0'","","b'0'","IMG_20141002_133806.jpg","","3","51"
"207","2014-10-03 18:13:35","b'0'","2014-10-13 23:54:04","0","","","1224972","jpg","河南省洛阳市洛龙区龙门石窟街道奉先寺","","34.553584","112.476604","b'0'","","b'0'","IMG_20141002_135913.jpg","","3","51"
"208","2014-10-03 18:14:01","b'0'","2014-10-13 23:54:04","0","","","1514759","jpg","河南省洛阳市洛龙区龙门石窟街道奉先寺","","34.554313","112.476706","b'0'","","b'0'","IMG_20141002_134713.jpg","","3","51"
"209","2014-10-03 18:14:21","b'0'","2014-10-13 23:54:04","0","","","1165592","jpg","河南省洛阳市洛龙区龙门石窟街道奉先寺","","34.552913","112.476653","b'0'","","b'0'","IMG_20141002_140350.jpg","","3","51"
"210","2014-10-03 18:14:27","b'0'","2014-10-13 23:54:04","0","","","1574272","jpg","河南省洛阳市洛龙区龙门石窟街道伊滨耕园","","34.554754","112.47672","b'0'","","b'0'","IMG_20141002_134105.jpg","","3","51"
"211","2014-10-03 18:14:54","b'0'","2014-10-13 23:54:04","0","","","1531717","jpg","河南省洛阳市洛龙区龙门石窟街道奉先寺","","34.553977","112.476712","b'0'","","b'0'","IMG_20141002_134936.jpg","","3","51"
"212","2014-10-03 18:18:07","b'0'","2014-10-13 23:54:04","0","","","1255290","jpg","河南省洛阳市洛龙区龙门石窟街道奉先寺","","34.552829","112.476224","b'0'","","b'0'","IMG_20141002_140548.jpg","","3","51"
"213","2014-10-03 18:23:06","b'0'","2014-10-13 23:54:04","0","","","1396352","jpg","河南省洛阳市洛龙区龙门石窟街道奉先寺","","34.552343","112.476626","b'0'","","b'0'","IMG_20141002_142413.jpg","","3","51"
"214","2014-10-03 18:24:24","b'0'","2014-10-13 23:54:04","0","","","1485764","jpg","河南省洛阳市洛龙区龙门石窟街道奉先寺","","34.552754","112.476792","b'0'","","b'0'","IMG_20141002_140625.jpg","","3","51"
"215","2014-10-03 18:27:09","b'0'","2014-10-13 23:54:04","0","","","1408582","jpg","河南省洛阳市洛龙区龙门石窟街道奉先寺","","34.552519","112.476427","b'0'","","b'0'","IMG_20141002_140635.jpg","","3","51"
"216","2014-10-03 18:30:33","b'0'","2014-10-13 23:54:05","0","","","1400107","jpg","河南省洛阳市洛龙区龙门石窟街道古阳洞","","34.551671","112.476105","b'0'","","b'0'","IMG_20141002_145128.jpg","","3","51"
"217","2014-10-03 18:30:43","b'0'","2014-10-13 23:54:04","0","","","1330578","jpg","河南省洛阳市洛龙区龙门石窟街道奉先寺","","34.551888","112.476315","b'0'","","b'0'","IMG_20141002_145014.jpg","","3","51"
"218","2014-10-03 18:36:23","b'0'","2014-10-13 23:54:05","0","","","943538","jpg","河南省洛阳市洛龙区龙门石窟街道古阳洞","","34.551636","112.47632","b'0'","","b'0'","IMG_20141002_145236.jpg","","3","51"
"219","2014-10-03 18:36:26","b'0'","2014-10-13 23:54:05","0","","","1377711","jpg","河南省洛阳市洛龙区龙门石窟街道古阳洞","","34.551578","112.475977","b'0'","","b'0'","IMG_20141002_145217.jpg","","3","51"
"220","2014-10-03 18:37:20","b'0'","2014-10-13 23:54:05","0","","","1481675","jpg","河南省洛阳市洛龙区龙门石窟街道古阳洞","","34.55149","112.476207","b'0'","","b'0'","IMG_20141002_145146.jpg","","3","51"
"221","2014-10-03 20:31:34","b'0'","2014-10-03 20:33:43","0","","","1455030","jpg","河南省洛阳市洛龙区龙门石窟街道古阳洞","","34.550968","112.476064","b'0'","","b'0'","IMG_20141002_150232.jpg","","3","51"
"222","2014-10-03 20:32:02","b'0'","2014-10-13 23:54:05","0","卢舍那大佛开凿于唐贞观23年（公元650年）。也就是唐高宗即位后的第一年。也许这是唐高宗为给武则天献礼而专门开凿的。时为昭仪，为卢舍那大佛的开凿，二十五岁的武则天一人就捐钱两万贯，这里不能说唐高宗和武则天之间没有达成一种默契。佛像一凿就是25年，直到唐高宗上元二年（公元675年）才告完工。这座高高的卢舍那大佛就是则天皇后的形象与仪表及容姿，大佛的头部就是武则天二十五岁时容貌的再现。此时的则天皇后已是五十岁的人了。今天看来，这卢舍那大佛大有母仪天下的威严与风度。","","1444880","jpg","河南省洛阳市洛龙区龙门石窟街道古阳洞","","34.551494","112.476336","b'0'","","b'0'","IMG_20141002_145310.jpg","卢舍那大佛","3","51"
"223","2014-10-03 20:32:17","b'0'","2014-10-13 23:54:05","0","","","1410050","jpg","河南省洛阳市洛龙区龙门石窟街道古阳洞","","34.551309","112.476143","b'0'","","b'0'","IMG_20141002_145316.jpg","","3","51"
"224","2014-10-03 20:32:20","b'0'","2014-10-13 23:54:05","0","","","1157712","jpg","河南省洛阳市洛龙区龙门石窟街道古阳洞","","34.551729","112.476476","b'0'","","b'0'","IMG_20141002_145244.jpg","","3","51"
"225","2014-10-03 20:37:06","b'0'","2014-10-03 20:37:43","0","","","1200815","jpg","河南省洛阳市洛龙区龙门石窟街道古阳洞","","34.5508","112.476005","b'0'","","b'0'","IMG_20141002_151025.jpg","","3","51"
"226","2014-10-03 20:38:29","b'0'","2014-10-03 20:40:57","0","","","1492959","jpg","河南省洛阳市洛龙区龙门石窟街道古阳洞","","34.550725","112.47593","b'0'","","b'0'","IMG_20141002_151029.jpg","","3","51"
"227","2014-10-03 20:42:30","b'0'","2014-10-03 20:42:52","0","","","957958","jpg","河南省洛阳市洛龙区龙门石窟街道香经寺","","34.55008","112.478987","b'0'","","b'0'","IMG_20141002_153433.jpg","","3","51"
"228","2014-10-03 20:42:54","b'0'","2014-10-03 20:44:11","0","","","1023894","jpg","河南省洛阳市洛龙区龙门石窟街道香经寺","","34.550124","112.478891","b'0'","","b'0'","IMG_20141002_153423.jpg","","3","51"
"229","2014-10-03 20:46:51","b'0'","2014-10-13 23:54:05","0","","","1210685","jpg","河南省洛阳市洛龙区龙门石窟街道奉先寺","","34.555141","112.479211","b'0'","","b'0'","IMG_20141002_160956.jpg","","3","51"
"230","2014-10-03 20:47:02","b'0'","2014-10-13 23:54:05","0","","","1398338","jpg","河南省洛阳市洛龙区龙门石窟街道香山寺(西北一门)","","34.555406","112.479372","b'0'","","b'0'","IMG_20141002_161031.jpg","","3","51"
"231","2014-10-03 20:50:02","b'0'","2014-10-13 23:54:05","0","","","1877962","jpg","河南省洛阳市洛龙区龙门石窟街道香山寺(西北一门)","","34.554779","112.479372","b'0'","","b'0'","IMG_20141002_161038.jpg","","3","51"
"232","2014-10-03 20:55:19","b'0'","2014-10-03 22:15:29","0","","","1188761","jpg","河南省洛阳市洛龙区龙门石窟街道白园","","34.558055","112.482015","b'0'","","b'0'","IMG_20141002_163301.jpg","","3","51"
